Feature,Importance_High,Importance_Medium,Importance_Low
Real Estate Agent 4 -> Lawyer 2,-0.020813568737358186,-0.014400069403024929,-0.0073000826142951445
yearsOfEducation_Postgraduate Education,0.014846178741336447,0.05240301407550879,0.02557197121511847
Real Estate Agent 4 -> Real Estate Agent 3,-0.013627669960495959,0.016881758035825263,0.012842269505667345
yearsOfEducation_Elementary Education,0.01192480607357067,0.042859730219859865,0.017739949770159212
Lawyer 3 -> Real Estate Agent 4,-0.011842706145178088,-0.024601842131393666,0.012720393557781155
age_Retired,0.00989846046566085,0.02756619718897093,0.025382734298153232
Real Estate Agent 4 -> Lawyer 1,-0.009476143762864585,0.000399335249702611,-0.01612565329236855
Real Estate Agent 3 -> Hotline,0.009327046232025796,0.015118474519153787,0.010927248609044227
Real Estate Agent 5 -> Lawyer 3,-0.008770060985709495,-0.012829443656228576,-0.004303589712037965
Lawyer 2 -> Real Estate Agent 3,-0.008576011024012353,-0.011131189950086443,-0.005034069995667448
Lawyer 1 -> Real Estate Agent 1,-0.008424717261993866,-0.0051115677494119665,0.0034112238538929395
case:protected,-0.008328922668776708,-0.018029009044043497,0.011425425590810686
Hotline -> Real Estate Agent 4,0.007999294919967623,0.011147273717732262,0.009014326618768321
Real Estate Agent 2 -> Lawyer 3,-0.007847156474954379,-0.01468828773935297,-0.0018059729661073268
age_Pre-Retirement,0.007765002329087925,-6.730383623257605e-05,-0.016906094981044117
Real Estate Agent 3 -> Real Estate Agent 3,0.007487501542991788,-0.007217429526084745,0.001548049207141637
Real Estate Agent 3 -> Real Estate Agent 5,0.007105447276154408,0.0071104928061368495,0.006969684117951637
Lawyer 1 -> Real Estate Agent 3,-0.006542759068096241,-0.008238573655609621,-0.007588552686258047
age_Young Adult,0.006075077352776953,0.034529262085109966,0.018216153647149153
Lawyer 3 -> Real Estate Agent 1,-0.006060229725249592,-0.007732577278198416,-0.0016245021689171232
Real Estate Agent 1 -> Lawyer 2,-0.005829092065262961,-0.007365480743797096,-0.013727589236237375
Real Estate Agent 5 -> Real Estate Agent 3,0.005609944357381569,0.005816142390298255,0.00976080489818873
case:gender,-0.005233819826617156,-0.00426594821414483,-8.291994007306172e-05
Real Estate Agent 5 -> Hotline,0.004875028354993246,0.014402805835439392,-0.005491194409040142
Real Estate Agent 5 -> Lawyer 1,-0.004789510777481394,-0.006240341676090744,-0.008384343157434712
Real Estate Agent 2 -> Real Estate Agent 5,0.004585972199482334,0.0044918694971850266,0.004930886014129593
Real Estate Agent 1 -> Real Estate Agent 3,0.004565803063760461,0.012645685503867706,0.010435841931607754
Real Estate Agent 4 -> Real Estate Agent 4,0.004502507709753954,-0.007821613070988245,-0.006302613521872133
Screen Prospective Tenant -> Extensive Screening,-0.004468118527206062,-0.005638449449609952,-0.0046005122681330324
Real Estate Agent 2 -> Lawyer 1,-0.0044216112147749,-0.00540170660642365,-0.009225857800673759
Hotline -> Real Estate Agent 2,0.004335568661099557,0.009925880782847113,0.00570735053194685
Real Estate Agent 2 -> Real Estate Agent 3,0.00420040998023689,0.0018337922417250446,-0.002586045717716564
Lawyer 2 -> Real Estate Agent 5,-0.003837292599660715,-0.012423387631704882,0.0006944919538730376
age_Middle-Aged Adult,0.0034587460136177193,0.021220248948649763,0.022705567348126104
Real Estate Agent 4 -> Hotline,-0.003326529535453829,-0.005792187647800316,0.026450772116789582
Real Estate Agent 2 -> Real Estate Agent 4,0.0033069914183783537,0.009551496159759913,0.00860067882403894
Real Estate Agent 1 -> Lawyer 1,0.0030967253019412284,-0.0016149409407441484,-0.008157525281234765
Real Estate Agent 1 -> Real Estate Agent 5,0.003095933913787932,0.007149897556802181,0.0017002369058471832
Real Estate Agent 5 -> Real Estate Agent 4,0.002998452629215889,0.00900667822453045,0.010782721668678262
Real Estate Agent 2 -> Hotline,0.00292288202797857,-7.326039619729753e-06,0.014086193260364588
Real Estate Agent 5 -> Real Estate Agent 5,0.0027858072896612936,0.01544853446266895,0.0034756643198637126
yearsOfEducation_Higher Education,0.0027483135414539464,0.031126691003616293,0.02416737326535713
Lawyer 3 -> Real Estate Agent 5,0.002683752939771894,-0.0031155206059961223,-0.006209200941200051
Real Estate Agent 1 -> Real Estate Agent 1,0.002673650979793537,0.0038203152924218926,0.013450405700993049
Real Estate Agent 2 -> Real Estate Agent 2,0.0026629237404957986,0.005661021878809072,0.0034465591104322776
Real Estate Agent 4 -> Real Estate Agent 5,0.002632730488415038,0.0007672980246178034,0.0027081505950047676
Lawyer 2 -> Real Estate Agent 2,-0.002566269870467985,-0.004448689760849501,-0.002917819642472021
Real Estate Agent 4 -> Lawyer 3,-0.0025415882690400992,-0.01128270086150457,-0.00649823793976866
Real Estate Agent 4 -> Real Estate Agent 1,-0.0022445480646802905,0.004747324898939617,0.0090845628088802
Real Estate Agent 1 -> Real Estate Agent 2,0.0020689663652206695,0.003595338058144549,0.004877648543472046
Real Estate Agent 3 -> Real Estate Agent 2,0.0020661089097013708,0.004434437238463193,0.003162300428256866
Real Estate Agent 1 -> Real Estate Agent 4,0.0020418185881514394,0.005933921355291704,0.007275836579855863
case:german speaking,-0.001970115161552829,0.0016739524621402092,-6.314203865822373e-06
Lawyer 3 -> Real Estate Agent 2,-0.0019155640009345068,-0.002425728402736165,-0.00856767223550298
Lawyer 1 -> Real Estate Agent 5,-0.001569265989864551,-0.0033664619856863453,-0.024029844954960706
Lawyer 1 -> Real Estate Agent 4,-0.0015681633818809208,-0.0055728244681711465,-0.015522282902537706
Real Estate Agent 5 -> Real Estate Agent 2,0.0015609845633666364,0.006317412404968066,0.008317562215282391
Hotline -> Real Estate Agent 3,0.0015431485147803393,0.02302153924241334,-0.0022296678445305404
Real Estate Agent 1 -> Lawyer 3,-0.001513700577242134,-0.002760914843392279,-0.004071595491728681
Real Estate Agent 5 -> Real Estate Agent 1,0.0014693422513952334,0.005380560117830497,0.00390713780056901
Real Estate Agent 2 -> Real Estate Agent 1,0.0012768177953085672,0.0011791590869584946,0.0034629381624429697
Real Estate Agent 3 -> Lawyer 1,-0.0012153592547695317,-0.012464130588405679,0.0058331563256271615
Real Estate Agent 2 -> Lawyer 2,-0.001206866210093149,-0.00640432724429575,0.0016552134958423316
Real Estate Agent 1 -> Hotline,0.0011807229292168228,0.005885741331502389,-0.0014666675026318412
Lawyer 3 -> Real Estate Agent 3,0.0011224592509415962,-0.01833637647981232,-0.012422059161835888
Real Estate Agent 5 -> Lawyer 2,0.0009120688090969064,-0.0055377361864409145,0.005445324934875449
Real Estate Agent 3 -> Lawyer 2,-0.0008913420101971881,-0.01715776155477997,-0.007544258914364782
